* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                NDX                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.34R8.B2"              1526.056792          33.527319       0.5292655486        171.7199412       -2.356698123        3.800351195        3.832551921       0.1888428262        1.093452457                  0     -0.01440415763                  0    1.048941104e-10                  0                 -0                 -0                 -0                 -0                 -0        81.58449066        102.2087925         7.47955734        7.276973729        3.427783535       -2.335901679 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.33L1.B2"              1579.508276        171.4546383       -2.351691819        33.48929742       0.5274463239        3.936530817        3.946387239       0.1643214551        2.151636442                  0      0.02972260388                  0    5.927500319e-08                  0                 -0                 -0                 -0                 -0                 -0        83.78958268        129.3630122        7.759280925        7.495523262        10.32264162        7.564538328 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.32L1.B2"               1632.95976         33.4505195       0.5255883983        171.6899992       -2.356299006        4.050547559        4.082552871       0.1891304663        1.093862985                  0     -0.01442447272                  0    3.458700889e-08                  0                 -0                 -0                 -0                 -0                 -0        85.29640191        130.4646418        7.989451982        7.765897323        3.958999348        18.02320019 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.31L1.B2"              1686.411244        171.9291796       -2.360129256        33.48887016       0.5272652923        4.186684073        4.196401127       0.1640805641        2.151453361                  0      0.02971199275                  0    5.118158879e-08                  0                 -0                 -0                 -0                 -0                 -0        83.85161285        125.0980093        8.262284783        7.996322184       -3.408141797        8.324185862 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.30L1.B2"              1739.862728        33.52729625       0.5292653387        171.7199623       -2.356698515        4.300351233        4.332551947       0.1888336215        1.093398788                  0     -0.01442943678                  0   -1.048982516e-10                  0                 -0                 -0                 -0                 -0                 -0        112.3756965        122.5967095        8.482521216          8.2637125        4.509993397       -2.231641317 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.29L1.B2"              1793.314212        171.4546207       -2.351692262        33.48931033       0.5274465829        4.436530926        4.446387231       0.1642011748        2.150061372                  0      0.02969395649                  0   -5.927501913e-08                  0                 -0                 -0                 -0                 -0                 -0        114.6269138        150.1450498        8.760205982        8.485932456        13.99997577        8.605993885 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.28L1.B2"              1846.765696        33.45054173       0.5255885516        171.6899805       -2.356298375        4.550547629        4.582552838       0.1889791108        1.092987963                  0     -0.01440909416                  0    -3.45870146e-08                  0                 -0                 -0                 -0                 -0                 -0        116.1382375        151.3392462        8.989797314        8.756648652        5.332322045        21.53223319 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.27L1.B2"               1900.21718        171.9291832       -2.360128609        33.48887164       0.5272651762        4.686684078        4.696401099       0.1639884312         2.15024532                  0      0.02970458907                  0   -5.118158812e-08                  0                 -0                 -0                 -0                 -0                 -0        114.6941903        145.8556964         9.26248518        8.986339391       -4.623441797        10.89538447 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.26L1.B2"              1953.668665          33.527319       0.5292655486        171.7199412       -2.356698123        4.800351195        4.832551921       0.1888429069        1.093452924                  0     -0.01440413328                  0    1.048940955e-10                  0                 -0                 -0                 -0                 -0                 -0        143.1728451        143.5926408        9.484211607        9.254281656        5.591304549       -2.128050662 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.25L1.B2"              2007.120149        171.4546383       -2.351691819        33.48929742       0.5274463239        4.936530817        4.946387239       0.1643216468        2.151638952                  0      0.02972264285                  0    5.927500317e-08                  0                 -0                 -0                 -0                 -0                 -0        145.4506394        171.3498752        9.760742692        9.478695427        17.67474078        9.647713448 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.24L1.B2"              2060.571633        33.45051159       0.5255883196        171.6900068       -2.356299117        5.050547574        5.082552868       0.1891306471        1.093863902                  0     -0.01442450639                  0    3.458700684e-08                  0                 -0                 -0                 -0                 -0                 -0        138.4874104        172.8521041        9.991251568        9.751108127        7.255691953        24.93480553 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.23L1.B2"              2114.023117        171.9291775       -2.360129468        33.48887059       0.5272653419        5.186684111         5.19640112       0.1640805849         2.15145362                  0      0.02971198162                  0    5.118158151e-08                  0                 -0                 -0                 -0                 -0                 -0         137.045883        167.2993323         10.2638861        9.980360528       -4.478843669        13.21993514 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.22L1.B2"              2167.474601        33.52730417       0.5292654177        171.7199547       -2.356698404        5.300351256        5.332551943        0.188833488        1.093398144                  0       -0.014429454                  0   -1.049007267e-10                  0                 -0                 -0                 -0                 -0                 -0        165.4911399        165.1801679        10.48612666        10.24878857        7.484360535       -2.169029025 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.21L1.B2"              2220.926085        171.4546228       -2.351692052        33.48930991       0.5274465333        5.436530926         5.44638723        0.164200981        2.150058849                  0      0.02969392035                  0    -5.92750193e-08                  0                 -0                 -0                 -0                 -0                 -0        167.8071714        193.0179844        10.76207541         10.4743587        21.35300646        10.68388192 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.20L1.B2"              2274.377569        33.66513251       0.5279941528        171.4835143       -2.353579898        5.550109655        5.582658195       0.1890673305        1.097000073                  0     -0.01433311246                  0   -3.469805367e-08                  0                 -0                 -0                 -0                 -0                 -0        160.8549744          194.51302        10.99141858        10.74700377        9.251747843        28.33661187 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19L1.B2"              2327.829053        171.8421007       -2.352522477        33.59204514       0.5272074231        5.685706355        5.696378968       0.1650091316        2.163080914                  0      0.02987531568                  0    -5.15325099e-08                  0                 -0                 -0                 -0                 -0                 -0        159.4124406        188.8950614        11.26289804        10.97570129        -4.34708769        15.54957129 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
