* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                NDX                 DX                 DY                DPX                DPY                  X                  Y                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "BPM.20L3.B1"              2604.366831        169.0178597        -2.33004514        36.78684361       0.5635420481        6.246156836        6.204056046        0.160203711        2.082758286                  0      0.02879283765                  0    5.989794621e-09                  0                  0                  0                  0                  0                  0        28.12856457        27.76393027        12.10059923        12.30102996        -2.78573885         -1.9671293 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.19L3.B1"              2657.815347        34.77593116       0.5260047851        171.7953814       -2.263600263        6.358470655        6.332007139       0.1847875766        1.089713055                  0     -0.01312208392                  0   -7.719852934e-09                  0                  0                  0                  0                  0                  0        35.01101618        27.83236779        12.35175566        12.56658784       -3.067768787       0.7177364863 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.18L3.B1"              2711.263863        170.1449548       -2.295021597        34.98943393       0.5412657396        6.491790121         6.44303622       0.1664906183        2.171697364                  0      0.03013714541                  0   -3.320450683e-08                  0                  0                  0                  0                  0                  0        35.87452384        24.08403914        12.62390877        12.74803719       0.8827629384        2.280628749 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.17L3.B1"              2764.712379        33.11451908       0.5142098365        171.4300195       -2.309076321        6.607026156        6.575421621       0.1957240828        1.126298466                  0     -0.01422946588                  0   -1.299694446e-08                  0                  0                  0                  0                  0                  0        28.83699097        24.54756152        12.82633679        13.00238914        1.576315284      0.01888171795 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.16L3.B1"              2818.160894         168.979494       -2.329491398         36.7456726       0.5563058374        6.745439618        6.683386793       0.1687936701         2.19418458                  0        0.029919432                  0   -6.138967652e-09                  0                  0                  0                  0                  0                  0        28.11420205        27.42345533        13.09603254        13.26364893       -2.021488676       -1.552958667 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.15L3.B1"               2871.60941        34.77382761       0.5257527609        172.9405266       -2.279584811        6.857772934        6.810883005       0.1878642271        1.107822901                  0     -0.01502578392                  0    7.661463576e-09                  0                  0                  0                  0                  0                  0        35.24239033        26.99671169        13.34975484        13.52869737       -2.351151103       0.6855241984 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.14L3.B1"              2925.057926        170.1833011       -2.295576046        35.06168137       0.5487680736        6.991077835        6.921333485       0.1613857148          2.1053464                  0      0.02857414338                  0    3.317692776e-08                  0                  0                  0                  0                  0                  0        36.08179087        25.03139718        13.62195059        13.70382409        1.620027763        2.765759599 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.13L3.B1"              2978.506442        33.11664587        0.514462017        170.3116136       -2.292570086        7.106293495        7.054111318        0.186135368        1.071154395                  0     -0.01392197859                  0    1.303136276e-08                  0                  0                  0                  0                  0                  0        29.31541744        25.83291847        13.82552269        13.96068148        2.340594105        1.049605845 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.12L3.B1"              3031.954958        171.7587338       -2.365878211        33.55847191       0.5176700908        7.243247604        7.168524192       0.1612035989        2.112682078                  0      0.02936062642                  0    6.650206612e-09                  0                  0                  0                  0                  0                  0        28.53294733         26.7399913        14.09233679        14.23348654       -1.267166272       -1.046953789 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
 "BPM.11L3.B1"              3085.403474        28.25075557       0.4568567754        179.3784817       -2.456598389        7.369615667        7.300750786       0.1844063148       0.9801461148                  0     -0.01580305731                  0   -7.776515265e-09                  0                  0                  0                  0                  0                  0        35.14755128        26.38713881        14.37216367        14.50826238       -1.414243365       0.8628755185 "MONITOR"                            0                  0                 -0                 -0                 -0                 -0
